date,發行量加權股價報酬指數,sharpe,sharpe_MA_20,sharpe_MA_60,sharpe_MA_100
2008-04-30,10551.47,0.6755042251543709,0.7056154553659654,0.5630127658136332,0.5737302478096876
2008-05-02,10603.17,0.7254916026791532,0.710147165806632,0.5740352589725559,0.5705768825843774
2008-05-05,10453.46,0.6600057843938519,0.7101332378681342,0.5831205470743125,0.5670752915472081
2008-05-06,10477.48,0.6947813850082023,0.7103335337389151,0.5931881585578496,0.5640015916074939
2008-05-07,10559.06,0.7635307447819564,0.7162210986996329,0.605374200849885,0.5610941488799476
2008-05-08,10488.41,0.7224099000209964,0.7201817217399534,0.6153161746714406,0.5578721768418696
2008-05-09,10400.61,0.6765141943220814,0.7194026241179926,0.6246948770892853,0.5546486117485737
2008-05-12,10445.15,0.6246610621989086,0.7160225797314654,0.6325977035802391,0.5519685812709495
2008-05-13,10633.81,0.6711417072147841,0.7166440743670115,0.6382690390899453,0.5497384760756583
2008-05-14,10667.99,0.6935966347738316,0.7174609747291243,0.6438471431644122,0.5483870590885794
2008-05-15,10832.12,0.7753704442398938,0.7201486902173229,0.6506756045826229,0.5503135866608304
2008-05-16,10879.71,0.7710679959111019,0.7218525130851294,0.6569416246971816,0.5525852500468654
2008-05-19,10995.39,0.8456665877778899,0.7258025364179281,0.665658487569177,0.557105508198181
2008-05-20,10727.91,0.7452100365214627,0.7255988335126504,0.6718584607567101,0.5606127583945489
2008-05-21,10664.84,0.7494177665031424,0.72659411343421,0.6777031436320224,0.5618831857162857
2008-05-22,10655.92,0.739333500117951,0.725587722416525,0.6818116899050121,0.5639872230302596
2008-05-23,10450.96,0.6364419057950819,0.7209482326695705,0.684179584103917,0.5647415008657434
2008-05-26,10300.85,0.5802806996888991,0.7115098996123727,0.683598479791114,0.5641624533339269
2008-05-27,10384.32,0.5598929468564813,0.6995183487318679,0.6827301038900421,0.5637355413697569
2008-05-28,10251.05,0.4854146861257363,0.6897866905042889,0.6825299620738433,0.5624625901105389
2008-05-29,10273.75,0.47818904288734493,0.6799209313909376,0.6813141820660561,0.5605218550405813
2008-05-30,10195.86,0.4505603944260917,0.6661743709782845,0.6795406166622492,0.5576533220633538
2008-06-02,10320.53,0.5257242251374471,0.6594602930154643,0.6755981135326081,0.5551199638342365
2008-06-03,10148.96,0.46050619924162595,0.6477465337271354,0.6715399800696,0.5529766911238254
2008-06-04,10206.18,0.47073818549239554,0.6331069057626574,0.6692323510609641,0.5522554669467576
2008-06-05,10337.09,0.5372049361309662,0.6238466575681558,0.6646187369480073,0.5520187091239925
2008-06-06,10345.23,0.5414667604119108,0.6170942858726474,0.6606212842487973,0.5538597021202235
2008-06-09,10159.05,0.4192480984575008,0.6068236376855769,0.6567875750224832,0.554554695253687
2008-06-10,9901.21,0.29659070656254605,0.588096087652965,0.652179967256681,0.5538885987325584
2008-06-11,9873.22,0.2811696577554437,0.5674747388020456,0.6486144496830263,0.5532093739064653
2008-06-12,9538.54,0.14223983610469385,0.5358182083952856,0.6428364207743813,0.5514061101562685
2008-06-13,9589.79,0.1441466374974012,0.5044721404746006,0.6365576920515843,0.548202292576552
2008-06-16,9665.74,0.18558897553084164,0.4714682598622482,0.628625676198641,0.543414469533928
2008-06-17,9703.74,0.18297255123696668,0.4433563855980234,0.620267339477103,0.5403399692548096
2008-06-18,9751.49,0.18744803530094362,0.41525789903791355,0.6096302117984249,0.5372053873081821
2008-06-19,9550.14,0.11809048510467343,0.38419574828724956,0.5985383519959219,0.5324257670502234
2008-06-20,9377.82,6.97335235826612e-05,0.3523771396736746,0.5856787023961778,0.5277380519427705
2008-06-23,9347.43,-0.06881778864477277,0.31992221525699105,0.5731417342245193,0.5255649018917704
2008-06-24,9183.22,-0.22690146998771563,0.28058249441478117,0.5584077905148634,0.5228735422394885
2008-06-25,9341.25,-0.2024976581678593,0.2461868772001014,0.5447904054649766,0.5200192829690176
2008-06-26,9290.2,-0.22120562602884936,0.21121714375429165,0.5322511768370648,0.5160352745172258
2008-06-27,8977.5,-0.3339559127069421,0.17199132839764003,0.5161042883941855,0.5120542952587184
2008-06-30,8947.68,-0.402250048748405,0.1255926147033474,0.49839538186231525,0.5068829097883498
2008-07-01,8815.7,-0.42688858526744444,0.08122287547789389,0.47976764764798147,0.5017067769757156
2008-07-02,8786.49,-0.43522454023165724,0.03592473919169124,0.4617509145513272,0.49703084950080073
2008-07-03,8843.71,-0.43137647805159446,-0.012504331517436792,0.4438413492635575,0.4914581700130082
2008-07-04,8647.72,-0.5105019529285503,-0.06510276718445984,0.42379804760205997,0.4852152299912087
2008-07-07,8784.09,-0.4749569814687522,-0.10981302118077249,0.40434439874542333,0.47896074544910433
2008-07-08,8457.04,-0.6408119970438778,-0.1566831563610937,0.38268566855296093,0.4692440097123414
2008-07-09,8456.96,-0.6722256060820264,-0.2043529195529672,0.3601942646594009,0.458932649748463
2008-07-10,8497.62,-0.6907755795339747,-0.24600369033490063,0.33665440275923597,0.4483682663616507
2008-07-11,8703.19,-0.6132535332516157,-0.2838736988723515,0.3141503182291262,0.4382846631387588
2008-07-14,8607.81,-0.7309541538862685,-0.329700855343207,0.2891899803123231,0.4277485734453145
2008-07-15,8234.1,-0.8922096180931337,-0.383459963809712,0.26183175176698725,0.4150943608116884
2008-07-16,8133.16,-0.9080147001439471,-0.4382331005819565,0.23453963729672234,0.4020268458704049
2008-07-17,8462.26,-0.7773047814792579,-0.48300286391115305,0.2089268689308738,0.38932559081822654
2008-07-18,8270.43,-0.9051692291194317,-0.5282648120433038,0.1816868534333138,0.37533021598842436
2008-07-21,8601.31,-0.7307357113562613,-0.5613607081788783,0.15669046889682844,0.36187138929029106
2008-07-22,8585.46,-0.7757295862132962,-0.5888021139901574,0.13043290971883062,0.34799413841894994
2008-07-23,8884.67,-0.6367862836561137,-0.61051654526457,0.10848567414660674,0.3366520436314122
2008-07-24,8988.56,-0.593714953222879,-0.6291420116242714,0.08733202117365259,0.32520353566563764
2008-07-25,8830.33,-0.7006183579057637,-0.6474751338842125,0.06356352183057064,0.31262760890003505
2008-07-29,8575.77,-0.8142279418139895,-0.6680740285374918,0.03899295972710662,0.2968625853527361
2008-07-30,8648.44,-0.8328317270019482,-0.688371185624217,0.013532741193604104,0.2814943260124954
2008-07-31,8604.98,-0.8522302030870673,-0.7092214687669876,-0.013396607937546288,0.26688006472151926
2008-08-01,8580.11,-0.8108839534459553,-0.7281968425367056,-0.03895150549532881,0.2506310073579759
2008-08-04,8550.44,-0.6807068364950504,-0.7367070867150305,-0.06157185600894768,0.2360107997693803
2008-08-05,8354.34,-0.7292555329419923,-0.7494220142886925,-0.08413713259462936,0.22222553791959698
2008-08-06,8626.51,-0.6970383960213997,-0.7522333342375686,-0.10694013431523243,0.20952468223427623
2008-08-07,8629.74,-0.549576329786706,-0.7461008704228026,-0.12765968372457473,0.1990779118146618
2008-08-08,8867.23,-0.47717218203228384,-0.735420700547718,-0.14853539416244435,0.18941697428810506
2008-08-11,9012.3,-0.4611711419667407,-0.7278165809834742,-0.16907271312707506,0.17959655925978538
2008-08-12,8986.13,-0.42569186703806355,-0.712553466641064,-0.19026202070734094,0.16872454132233028
2008-08-13,8993.53,-0.3913310584975866,-0.6875095386612867,-0.20920437229099179,0.15796650319206207
2008-08-14,9042.6,-0.47333537666151976,-0.6657755724871653,-0.22958359134373613,0.14497639246523056
2008-08-15,8884.94,-0.5725778823387363,-0.6555392275301393,-0.2514487810513476,0.13141459290929464
2008-08-18,8643.91,-0.573516843779079,-0.6389566082631217,-0.27161476021091696,0.11796293737642158
2008-08-19,8620.35,-0.5869507134330086,-0.631767358366959,-0.29106861709628207,0.10525942722554411
2008-08-20,8698.68,-0.5465447675462148,-0.6203081174336049,-0.3095092456696603,0.09322262802416564
2008-08-21,8555.09,-0.4803440444650578,-0.6124860054740522,-0.3256052245128403,0.08227373313126156
2008-08-22,8548.18,-0.32212218378290236,-0.5989063670020534,-0.33894374495734436,0.07374103037697397
2008-08-25,8703.07,-0.205002090383173,-0.5741255536259238,-0.3498697863708321,0.06534243553448402
2008-08-26,8624.82,-0.4439789945488048,-0.5556131062626646,-0.36603150669893636,0.05429980215735791
2008-08-27,8769.15,-0.36451826389209696,-0.5321974331071719,-0.37978191441783166,0.04374686484251109
2008-08-28,8711.51,-0.3962020780793003,-0.5093960268567835,-0.39423091881069333,0.03332704960604209
2008-08-29,8733.88,-0.4982211607427703,-0.4937628872216243,-0.41148802042525556,0.021912863606468526
2008-09-01,8445.3,-0.6008833841442495,-0.48977171460408425,-0.43052718950119157,0.008983068297413048
2008-09-02,8305.89,-0.6773492375811792,-0.48717639983604366,-0.44880381176850287,-0.004713043577693244
2008-09-03,8163.48,-0.7449706758193186,-0.48957301382593965,-0.46616316814153397,-0.018749868480925067
2008-09-04,7954.26,-0.8021509803341317,-0.5022017463533108,-0.4842185121096936,-0.03354396455958214
2008-09-05,7824.88,-0.9193889805594275,-0.5243125862796681,-0.5019123257207623,-0.04995401570993565
2008-09-08,8261.01,-0.786302557973525,-0.5405691570800073,-0.5174198123119443,-0.06518695667522062
2008-09-09,7971.31,-0.9077836229349073,-0.5646737448748496,-0.5356426889530401,-0.08193145411578882
2008-09-10,8012.68,-0.8667104830775628,-0.5884427161038484,-0.5531374061916157,-0.09809139989283462
2008-09-11,7757.26,-0.9733802749202416,-0.6134449610167845,-0.5724845446953021,-0.11512032432275655
2008-09-12,7830.33,-0.9816838799022121,-0.6339002608949582,-0.5908141174454168,-0.13253177632649518
2008-09-15,7510.76,-1.1191271094110988,-0.6611807741765591,-0.6094673981609948,-0.15101536442794788
2008-09-16,7154.17,-1.2417008067486093,-0.6939182788423391,-0.6290154484627254,-0.17112284610376258
2008-09-17,7209.74,-1.240404929034576,-0.7286112869167573,-0.6459071727801732,-0.19152413503877405
2008-09-18,7013.18,-1.3375468489662994,-0.7714714271418194,-0.6648246592934804,-0.2117000820352102
2008-09-19,7421.54,-1.0732589093937244,-0.8090282634223603,-0.6790255473495618,-0.22918771338069116
2008-09-22,7596.37,-1.029393123510009,-0.8502478150787022,-0.690616167529613,-0.24673656064258281
2008-09-23,7685.43,-0.9387543259590297,-0.8749865816492136,-0.6995579054831232,-0.26272416174611163
2008-09-24,7624.09,-0.9764047598906782,-0.9055809064491426,-0.7087165083935105,-0.2794360231951004
2008-09-25,7534.86,-1.0384833813319316,-0.9376949716117741,-0.7187708224118484,-0.2974561644562393
2008-09-26,7371.75,-1.1594561232406382,-0.9707567197366676,-0.7309054831649991,-0.31627482468885565
2008-09-30,7110.57,-1.3325339057011971,-1.007339245814515,-0.7446060157112099,-0.33636530568908846
2008-10-01,7166.19,-1.3655826301824394,-1.0417509154445779,-0.7594497765231047,-0.35626774261290195
2008-10-02,7091.23,-1.4003620830933807,-1.0745204858082809,-0.7721089446239298,-0.37698278051598355
2008-10-03,7139.36,-1.4006241093136456,-1.1044441422572566,-0.7842489196777901,-0.3979249879568584
2008-10-06,6845.28,-1.5323229609306257,-1.1350908412758165,-0.7982747093677341,-0.42100192200856357
2008-10-07,6869.06,-1.570989473503517,-1.1743251870523161,-0.8142369750385992,-0.44442249670270967
2008-10-08,6474.41,-1.7634975812928388,-1.2171108849702128,-0.831446032162042,-0.470514138393417
2008-10-09,6380.29,-1.7858151343389292,-1.2630661175332811,-0.8463394574328054,-0.49582439010202095
2008-10-13,6243.16,-1.8503202261183362,-1.3069131150931859,-0.8620445495323784,-0.5218217700282357
2008-10-14,6580.37,-1.6769246345384274,-1.3416751528249966,-0.8770382137500314,-0.5459843513747995
2008-10-15,6524.03,-1.6788342977353363,-1.3696605122412084,-0.8899326315602963,-0.5691371134101036
2008-10-16,6312.41,-1.7967533665600621,-1.397413140231781,-0.9076995924803597,-0.5929074540725933
2008-10-17,6188.21,-1.793621284930234,-1.425073958026564,-0.924664454125642,-0.6164425963904604
2008-10-20,6152.58,-1.8201676862296108,-1.4492049998897296,-0.9443874775018669,-0.6394984201140139
2008-10-21,6166.15,-1.839171734721705,-1.4875006411561285,-0.9651450905268475,-0.6626720278901044
2008-10-22,6066.19,-1.8799342269598291,-1.5300276963286197,-0.9848003550110819,-0.6859769741039636
2008-10-23,5901.63,-1.9887266981453229,-1.5825263149379343,-1.0043753342832709,-0.7111214833367913
2008-10-24,5713.39,-2.0745371890087885,-1.6374329363938398,-1.025070425316718,-0.7364719172192955
2008-10-27,5448.55,-2.124923048821514,-1.6917549197683186,-1.0462819727456256,-0.7624285295624346
2008-10-28,5489.85,-2.151655271870521,-1.741364877199813,-1.068628161386035,-0.7893171316424494
2008-10-29,5498.02,-2.1265395715786326,-1.7810651604936847,-1.092725373637428,-0.8159971949623548
2008-10-30,5843.77,-1.9267381039042413,-1.809122934179775,-1.112683416486799,-0.8394570569859723
2008-10-31,6077.13,-1.8061249326816566,-1.8294110766591885,-1.1311681920978032,-0.8604842133784143
2008-11-03,6232.33,-1.781155804168275,-1.8484376614019205,-1.1516945166708292,-0.8811074679976515
2008-11-04,6229.36,-1.7661434198232355,-1.8601286843465505,-1.1731773706340116,-0.9001913005569309
2008-11-05,6211.42,-1.7602800582652904,-1.8695932135846394,-1.1948291859056543,-0.9192355675145576
2008-11-06,5856.91,-1.875693486953376,-1.875203008867666,-1.2189958795709095,-0.9398483921394
2008-11-07,5917.06,-1.746597372145961,-1.8732421207580177,-1.2415836514650491,-0.9591440913732291
2008-11-10,5914.48,-1.7600825159230211,-1.8687302352482518,-1.2630294371194073,-0.9786193968854688
2008-11-11,5787.6,-1.8180301414635796,-1.8757855105945094,-1.283786974771488,-0.9979806031511513
2008-11-12,5758.89,-1.8358535942569343,-1.8836364754205897,-1.3048259206127857,-1.0163398364289566
2008-11-13,5537.13,-1.8346647239951284,-1.8855320432923428,-1.3256211541221543,-1.0339983057824602
2008-11-14,5555.67,-1.835883120381502,-1.8876451350649064,-1.3471101266694092,-1.050088122286398
2008-11-17,5539.59,-1.7495381014212894,-1.8841136558244902,-1.368263360952013,-1.0655585267189323
2008-11-18,5371.62,-1.857619324172672,-1.8850360352970383,-1.3938549799585092,-1.0819226637003705
2008-11-19,5345.31,-1.956162605620316,-1.8888474542300628,-1.423040988545795,-1.098144730629504
2008-11-20,5103.05,-2.0657189418370785,-1.892697066414651,-1.4500699876672662,-1.1147794195603908
2008-11-21,5204.32,-1.952966221335839,-1.886618518031003,-1.4765441202913285,-1.1300401959210749
2008-11-24,5191.15,-1.931711746003944,-1.876957952890125,-1.5021359480900724,-1.1450050679787978
2008-11-25,5323.34,-1.8467161000613508,-1.8617109942996664,-1.5246108637453821,-1.1591584641988952
2008-11-26,5329.97,-1.7768271999454328,-1.8442253757180063,-1.5442099273420689,-1.171821716669064
2008-11-27,5556.99,-1.6363392888038115,-1.8297054349629847,-1.5601930948624458,-1.1834355397424148
2008-11-28,5565.4,-1.5773848598618938,-1.8182684313219966,-1.574066664596489,-1.1928012683705949
2008-12-01,5637.69,-1.6085225336622744,-1.8096367677966962,-1.5875061904852912,-1.2021642376463975
2008-12-02,5436.25,-1.6561289095160885,-1.8041360422813395,-1.5997851893012354,-1.2118177709462186
2008-12-03,5374.21,-1.6547794302025793,-1.7988610108782037,-1.6142598038383864,-1.2222330299157282
2008-12-04,5308.96,-1.7577736162309403,-1.7929650173420817,-1.6284263037266535,-1.2325012245391749
2008-12-05,5271.67,-1.8321892726419113,-1.7972446123668793,-1.6445176168860594,-1.2419010210846626
2008-12-08,5512.8,-1.6739942129928034,-1.7929401972203685,-1.6561945158539355,-1.2495608162131513
2008-12-09,5580.58,-1.6598999659184417,-1.7850336884431115,-1.6674981172875392,-1.2583867680575431
2008-12-10,5812.92,-1.5302427788649444,-1.7697531476735118,-1.6743500451117699,-1.2646375035549982
2008-12-11,5808.81,-1.5384717461802064,-1.754943498782766,-1.6792962274356298,-1.2727148639032377
2008-12-12,5591.32,-1.6509853059973005,-1.745698608063556,-1.6861392337183423,-1.2814674211010777
2008-12-15,5756.59,-1.515007567910382,-1.7339720813880106,-1.6890969123674102,-1.2902496339436202
2008-12-16,5760.54,-1.5271117165838552,-1.7174467010085697,-1.696661125820579,-1.2995836015772304
2008-12-17,5799.38,-1.4575442615070693,-1.6925157838029077,-1.70379697812053,-1.3071528606132432
2008-12-18,5857.76,-1.3278678198836493,-1.6556232277052358,-1.7102822030192735,-1.3122892593939397
2008-12-19,5857.41,-1.3028909590086901,-1.6231194645888785,-1.7157236396712405,-1.3169898517140073
2008-12-22,5659.04,-1.2989557090978214,-1.5914816627435724,-1.7200648451340053,-1.3214571067741148
2008-12-23,5497.24,-1.3708239822371378,-1.5676870568523618,-1.723587642783947,-1.3270565070620264
2008-12-24,5518.73,-1.442847865317575,-1.5509880901209687,-1.7254262087775531,-1.3346779173502517
2008-12-25,5506.7,-1.3928429086667735,-1.538813271114117,-1.7258805467522922,-1.3413137911074995
2008-12-26,5521.22,-1.4178881745595573,-1.5308384368490002,-1.7261726482767286,-1.3485222888928812
2008-12-29,5510.09,-1.5015300121045185,-1.5254888107711122,-1.727854413323243,-1.3580418257160594
2008-12-30,5725.79,-1.3856533488144247,-1.5119650327360292,-1.725409919787973,-1.3671266373838806
2008-12-31,5728.51,-1.3803236563381514,-1.4982422440428078,-1.7222321561685503,-1.376318162527595
2009-01-05,5862.14,-1.3671879547648407,-1.4787129609695027,-1.7156269957264167,-1.3857331234048627
2009-01-06,5898.25,-1.3790925653346884,-1.4560581256041416,-1.7088482862430132,-1.3956107384732337
